LEVERAGE,PROFIT_MARGIN,LIQUIDITY_RATIO,HIGH_YIELD_OAS,IG_OAS,TED_SPREAD,VIX,FED_FUNDS,expected_value
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,-8.673617379884035e-19,-5.421010862427522e-18,-0.011535171776001015,0.11003684790416926,-1.3010426069826053e-18,0.012289829030632977,-0.15532140623351243,0.5
0.0,0.0,2.168404344971009e-19,-0.007063878295787919,-0.01963541547961842,0.0,0.0015394940782183157,-0.01946274678610886,0.5
0.0,8.665991481420984e-07,4.336808689942018e-19,-0.013803876224264966,0.015782844321899272,-2.168404344971009e-19,0.008574038813918985,-0.054735822692649296,0.5
0.0,8.91055911786745e-07,4.336808689942018e-18,-0.011162518961510309,-0.1006137410386,8.673617379884035e-19,0.0018187418221496043,0.06533408063875201,0.5
0.0,1.1842114230496345e-06,6.505213034913027e-19,0.024183691873418834,0.4276425330252483,4.9873299934333204e-18,0.06630056054398299,0.42190757472600665,0.5
0.0,8.910559117702652e-07,-2.168404344971009e-19,-0.012966777510358964,-0.12154044483124744,-2.168404344971009e-19,0.003149518556543626,0.08673426624585402,0.5
0.0,8.91055911786745e-07,4.336808689942018e-18,-0.011162518961510309,-0.1006137410386,8.673617379884035e-19,0.0018187418221496043,0.06533408063875201,0.5
0.0,7.494732271887475e-07,-4.336808689942018e-18,-0.011897523247248798,0.1104168783725084,1.3010426069826053e-18,0.01250164171284996,-0.15555164738604785,0.5
0.0,8.91055911786745e-07,4.336808689942018e-18,-0.011162518961510309,-0.1006137410386,8.673617379884035e-19,0.0018187418221496043,0.06533408063875201,0.5
0.0,0.0,-2.168404344971009e-18,-0.003974990480152579,-0.10245919689128642,-2.168404344971009e-18,-0.0046945645157635855,0.06650620540390564,0.5
0.0,-1.3154217352560893e-06,-1.951563910473908e-18,-0.08929577930209544,0.0333294475012614,0.0,0.009532149981241675,0.011467358613153927,0.5
0.0,1.192267984164927e-06,5.421010862427522e-18,-0.013114254572933257,0.17906951061127865,8.890457814381136e-18,-0.27739484184045193,0.19161509721023826,0.5
0.0,1.734723475976807e-18,-6.505213034913027e-19,-0.018468824766071826,0.10598151631633915,0.0,0.015872106799506583,-0.147937516827563,0.5
0.0,8.910559117832756e-07,1.3010426069826053e-18,-0.010882358055639385,-0.10137386399375586,1.3010426069826053e-18,0.0021852050343683623,0.06544757947581821,0.5
0.0,1.808039378351986e-06,-3.0357660829594124e-18,0.009777828199391185,0.11947813989415101,-2.6020852139652106e-18,-0.2653141402723365,0.10614566192530514,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,8.910559117850103e-07,5.204170427930421e-18,-0.010703801724167227,-0.10272212314376765,8.673617379884035e-19,0.004059268618041338,0.06474321871068485,0.5
0.0,8.910559117815409e-07,3.469446951953614e-18,-0.010707460734372344,-0.10535270825199164,1.734723475976807e-18,0.006264198272489014,0.06517253317466627,0.5
0.0,-1.315421735245681e-06,-1.951563910473908e-18,-0.0788992465619231,0.037538558071440395,0.0,0.002229328326066024,0.0041645369579782696,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,8.910559117850103e-07,5.204170427930421e-18,-0.010703801724167227,-0.10272212314376765,8.673617379884035e-19,0.004059268618041338,0.06474321871068485,0.5
0.0,6.854359526188916e-07,4.336808689942018e-19,-0.007064059458983439,-0.01963559664281394,0.0,0.0015393129150227957,-0.019462888732474915,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,8.910559117850103e-07,1.734723475976807e-18,-0.002822445129432402,-0.11155917170744702,1.734723475976807e-18,0.003975440388545394,0.06578273890912535,0.5
0.0,6.854359526206263e-07,1.951563910473908e-18,-0.002458154386840758,-0.02293634868653801,2.168404344971009e-19,0.0034976123513964334,-0.02272634119726717,0.5
0.0,-1.298150668536946e-06,-2.3852447794681098e-18,-0.058930085205764024,0.05778512489921807,4.336808689942018e-19,-0.0311005105918545,-0.0015442095097581243,0.5
0.0,1.209299080089099e-06,1.3010426069826053e-18,0.020907799735626512,-0.0919677145012732,4.336808689942018e-19,-0.02236404909771712,0.04880020808098685,0.5
0.0,6.854359526188916e-07,0.0,-0.007015551588847294,-0.020837678153960325,-2.168404344971009e-19,0.003856415496168963,-0.020626417672610833,0.5
0.0,2.6020852139652106e-18,4.336808689942018e-18,-0.011162200718342015,-0.10061342279543171,8.673617379884035e-19,0.0018190600653178977,0.06533401696515889,0.5
0.0,-4.336808689942018e-18,-3.686287386450715e-18,-0.011646085986479487,0.11024745823427409,0.0,0.012301047121485081,-0.15543232044399088,0.5
0.0,1.734723475976807e-18,6.505213034913027e-19,-0.006887709501315838,-0.020559202205428534,0.0,0.003202515218290501,-0.020378149994843022,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,7.494732271809412e-07,-1.734723475976807e-18,0.005765694999446471,0.10957685619817734,4.336808689942018e-19,0.012034302509389817,-0.17179482400231058,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,1.10317642489869e-06,-2.3852447794681098e-18,-0.026128369705887357,0.008622396981130202,1.0842021724855044e-18,0.003060558490784993,-0.009495646740445712,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,-8.673617379884035e-19,-5.421010862427522e-18,-0.011535171776001015,0.11003684790416926,-1.3010426069826053e-18,0.012289829030632977,-0.15532140623351243,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,-8.673617379884035e-19,-1.0842021724855044e-18,-0.0011638006115875512,-0.02275523279230885,-8.673617379884035e-19,0.001948447864075812,-0.022651960943476285,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,7.494732271887475e-07,-4.336808689942018e-18,-0.011897523247248798,0.1104168783725084,1.3010426069826053e-18,0.01250164171284996,-0.15555164738604785,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,2.6020852139652106e-18,1.3010426069826053e-17,0.006158277226301507,0.4566780580425016,7.806255641895632e-18,0.07213139335624871,0.4134759449702688,0.5
0.0,8.910559117693978e-07,1.3010426069826053e-18,-0.002892766049248167,-0.1102796249704358,-4.336808689942018e-19,0.002209612216528817,0.06633934126394647,0.5
0.0,8.665991481394963e-07,4.336808689942018e-19,-0.011110170926452459,0.011201654523514057,-1.0842021724855044e-18,0.0022205941121986456,-0.04684284538311963,0.5
0.0,9.804816606309025e-07,-2.0166160408230382e-17,0.05566546754125741,0.2637396506762402,-7.15573433840433e-18,0.1458722610677554,0.4411505361680369,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,1.734723475976807e-18,2.168404344971009e-19,-0.0027712923643412046,-0.021684663068541946,0.0,0.0013568003302983325,-0.02152339138071208,0.5
0.0,8.621008601092384e-07,-3.903127820947816e-18,-0.00028802719685094044,0.0845656716247322,-4.336808689942018e-19,0.008671450133939891,-0.13747985773739246,0.5
0.0,-8.673617379884035e-19,-1.214306433183765e-17,0.34554935975679346,0.26107583274773805,-6.071532165918825e-18,-0.004806478091631997,0.3286980874058402,0.5
0.0,1.7916181435043838e-06,-7.589415207398531e-18,-0.07262523698017079,0.024480052544017483,1.5178830414797062e-18,-0.07588110856186055,0.09056437795964307,0.5
0.0,0.0,6.505213034913027e-19,-0.011897286320260408,0.11041699549842936,-8.673617379884035e-19,0.012501878639838352,-0.15555148889271841,0.5
0.0,-8.673617379884035e-19,2.6020852139652106e-18,-0.002342440100183014,-0.06178126176581526,8.673617379884035e-19,-0.022732693994233465,0.04223384937693482,0.5
0.0,7.494732271887475e-07,-4.336808689942018e-18,-0.011897523247248798,0.1104168783725084,1.3010426069826053e-18,0.01250164171284996,-0.15555164738604785,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,7.494732271714002e-07,-5.204170427930421e-18,-0.020926117650504842,0.10372171711692742,4.336808689942018e-19,0.010957057955403193,-0.13828330796976404,0.5
0.0,8.673617379884035e-19,6.505213034913027e-19,-0.008196660134611492,-0.018141318680815543,8.673617379884035e-19,-0.0003027508577603552,-0.0179818168101095,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,0.0,2.168404344971009e-19,-0.007063878295787919,-0.01963541547961842,0.0,0.0015394940782183157,-0.01946274678610886,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,8.665991481394963e-07,4.336808689942018e-19,-0.011110170926452459,0.011201654523514057,-1.0842021724855044e-18,0.0022205941121986456,-0.04684284538311963,0.5
0.0,7.494732271887475e-07,-4.336808689942018e-18,-0.011897523247248798,0.1104168783725084,1.3010426069826053e-18,0.01250164171284996,-0.15555164738604785,0.5
0.0,8.910559117832756e-07,1.3010426069826053e-18,-0.010882358055639385,-0.10137386399375586,1.3010426069826053e-18,0.0021852050343683623,0.06544757947581821,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,1.8281807812334586e-06,1.5178830414797062e-18,-0.11004223808937234,0.20756814556215758,6.505213034913027e-19,-0.30455279041760785,0.18816823508920313,0.5
0.0,8.665991481412311e-07,3.0357660829594124e-18,-0.012209736995476604,0.011150441189529372,-1.0842021724855044e-18,0.0019422338351917777,-0.0454137057031039,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,7.930570281944674e-07,1.734723475976807e-18,-0.0014610132060770378,0.06372933960637117,0.0,0.007881466756623321,-0.11468048728865683,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,1.1271033436062276e-05,2.8189256484623115e-18,-0.03143034958421291,0.013283379145965831,2.168404344971009e-19,4.932532576882947e-05,-0.02274568254065039,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,1.2092990800726192e-06,-4.553649124439119e-18,0.03839025186219563,-0.1230371903325431,-3.686287386450715e-18,-0.025821976897617182,0.06584515958558766,0.5
0.0,8.66599148138629e-07,-4.336808689942018e-19,-0.011412923968649307,0.011422744496085215,-2.168404344971009e-19,0.0024729783389678527,-0.047013566540263146,0.5
0.0,7.494732271844107e-07,-8.673617379884035e-18,-0.011646322913467877,0.1102473411083531,4.336808689942018e-19,0.012300810194496687,-0.15543247893732032,0.5
0.0,8.910559117763367e-07,1.734723475976807e-18,-0.002342758343351307,-0.061781580008983566,8.673617379884035e-19,-0.022733012237401755,0.04223391305052794,0.5
0.0,2.660916342099237e-06,2.45029690981724e-17,0.37254511747536395,0.26185734423641877,-8.456776945386935e-18,-0.00567504010330111,0.3174803838446971,0.5
0.0,8.665991481403637e-07,-4.336808689942018e-19,-0.018730073938786514,0.006524709673346179,-2.168404344971009e-19,0.0014067434262445492,-0.03373214683466358,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,6.85435952619759e-07,-8.673617379884035e-19,0.0038560399050281092,-0.024428754515441437,-1.0842021724855044e-18,0.0002749261409432317,-0.024325443449779407,0.5
0.0,8.91055911786745e-07,4.336808689942018e-18,-0.011162518961510309,-0.1006137410386,8.673617379884035e-19,0.0018187418221496043,0.06533408063875201,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,-6.161519947086441e-07,6.505213034913027e-19,-0.011794152963790104,0.06478642317074511,0.0,-0.04747952927567531,-0.04965318540774751,0.5
0.0,7.494732271740023e-07,-2.6020852139652106e-18,-0.01153540870298941,0.1100367307782483,-1.3010426069826053e-18,0.012289592103644586,-0.15532156472684186,0.5
0.0,1.734723475976807e-18,6.505213034913027e-19,-0.006887709501315838,-0.020559202205428534,0.0,0.003202515218290501,-0.020378149994843022,0.5
0.0,8.910559117832756e-07,1.3010426069826053e-18,-0.010882358055639385,-0.10137386399375586,1.3010426069826053e-18,0.0021852050343683623,0.06544757947581821,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,8.665991481394963e-07,-1.3010426069826053e-18,-0.006082234212080949,-0.01318203820090275,0.0,-0.01231592082437904,-0.013043219845082296,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,7.537654601093985e-07,2.3852447794681098e-18,-0.0033476591702783455,-0.10444913377158813,-1.951563910473908e-18,-0.003887232975374596,0.06706072566848399,0.5
0.0,8.910559117832756e-07,1.3010426069826053e-18,-0.010882358055639385,-0.10137386399375586,1.3010426069826053e-18,0.0021852050343683623,0.06544757947581821,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,0.0,2.168404344971009e-19,-0.007063878295787919,-0.01963541547961842,0.0,0.0015394940782183157,-0.01946274678610886,0.5
0.0,7.494732271809412e-07,-1.734723475976807e-18,0.005765694999446471,0.10957685619817734,4.336808689942018e-19,0.012034302509389817,-0.17179482400231058,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,8.673617379884035e-19,-6.505213034913027e-19,-0.0027449315202344813,-0.02183174660409956,-6.505213034913027e-19,0.0016826063963041333,-0.02172847475526699,0.5
0.0,0.0,2.168404344971009e-19,-0.007063878295787919,-0.01963541547961842,0.0,0.0015394940782183157,-0.01946274678610886,0.5
0.0,7.537654601093985e-07,2.3852447794681098e-18,-0.0033476591702783455,-0.10444913377158813,-1.951563910473908e-18,-0.003887232975374596,0.06706072566848399,0.5
0.0,1.734723475976807e-18,6.505213034913027e-19,-0.006887709501315838,-0.020559202205428534,0.0,0.003202515218290501,-0.020378149994843022,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,7.494732271809412e-07,-1.734723475976807e-18,0.005765694999446471,0.10957685619817734,4.336808689942018e-19,0.012034302509389817,-0.17179482400231058,0.5
0.0,1.8454211143069388e-06,1.5178830414797062e-18,-0.1245399076503236,0.05166814240044914,2.8189256484623115e-18,-0.061430054311252515,0.10351253230473961,0.5
0.0,8.665991481429658e-07,-1.3010426069826053e-18,-0.006035046035152239,-0.013250597634081105,0.0,-0.012225990134951037,-0.013111779278260651,0.5
0.0,-7.806255641895632e-18,-1.951563910473908e-18,0.0005488396630001606,0.11105324330041189,0.0,0.013904950579938796,-0.1699242543654206,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,6.854359526180243e-07,-8.673617379884035e-19,-0.0011639817747830714,-0.022755413955504372,-1.0842021724855044e-18,0.001948266700880292,-0.022652102889842343,0.5
0.0,0.0,-6.505213034913027e-19,-0.01141260895771362,0.011422744496085217,-2.168404344971009e-19,0.0024732933499035407,-0.047013329962986385,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,8.910559117667957e-07,-3.686287386450715e-18,-0.013298269989861484,-0.12072208945519135,-2.8189256484623115e-18,0.0027796049206905704,0.08661731698515356,0.5
0.0,6.854359526180243e-07,-8.673617379884035e-19,-0.007299849373521284,-0.019387960688133404,-1.0842021724855044e-18,0.0013509975820003705,-0.019286419439595193,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,1.1271033436062276e-05,2.8189256484623115e-18,-0.03143034958421291,0.013283379145965831,2.168404344971009e-19,4.932532576882947e-05,-0.02274568254065039,0.5
0.0,8.910559117832756e-07,1.3010426069826053e-18,-0.010882358055639385,-0.10137386399375586,1.3010426069826053e-18,0.0021852050343683623,0.06544757947581821,0.5
0.0,8.910559117832756e-07,1.3010426069826053e-18,-0.010882358055639385,-0.10137386399375586,1.3010426069826053e-18,0.0021852050343683623,0.06544757947581821,0.5
0.0,8.910559117667957e-07,-3.686287386450715e-18,-0.013298269989861484,-0.12072208945519135,-2.8189256484623115e-18,0.0027796049206905704,0.08661731698515356,0.5
0.0,0.0,2.168404344971009e-19,-0.007063878295787919,-0.01963541547961842,0.0,0.0015394940782183157,-0.01946274678610886,0.5
0.0,6.854359526206263e-07,-1.0842021724855044e-18,1.4527586754416394e-05,-0.025161648739206913,2.168404344971009e-19,0.0054755304831390576,-0.024951641249936075,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,8.910559117815409e-07,1.3010426069826053e-18,-0.001831849002007707,-0.11421630638996914,4.336808689942018e-19,0.0057056224109837805,0.06571909544178439,0.5
0.0,1.1031764249004247e-06,2.3852447794681098e-18,-0.022357373332585362,0.0033647222212554546,-2.3852447794681098e-18,-0.00027604283270193334,-0.021842284498367618,0.5
0.0,-6.938893903907228e-18,1.3010426069826053e-18,-0.0945389527241544,0.043084051120871054,-1.3010426069826053e-18,-0.029982081518586123,0.11000021439588939,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,-8.673617379884035e-19,-6.505213034913027e-19,-0.007184681458165865,-0.01946338185924104,-4.336808689942018e-19,0.0013873966616423177,-0.019361879827532295,0.5
0.0,-8.673617379884035e-19,-1.0842021724855044e-18,-0.0011638006115875512,-0.02275523279230885,-8.673617379884035e-19,0.001948447864075812,-0.022651960943476285,0.5
0.0,6.854359526180243e-07,-4.336808689942018e-19,-0.007184862621361387,-0.01946356302243656,-4.336808689942018e-19,0.0013872154984467977,-0.01936202177389835,0.5
0.0,8.910559117850103e-07,5.204170427930421e-18,-0.010703801724167227,-0.10272212314376765,8.673617379884035e-19,0.004059268618041338,0.06474321871068485,0.5
0.0,1.1842114230478998e-06,4.401860820291148e-17,0.025035764256695996,0.42155954407420354,-2.168404344971009e-19,0.07447584492066138,0.4219015966952334,0.5
0.0,7.494732271800739e-07,5.637851296924623e-18,-0.010920098154339936,0.1113068591790895,8.673617379884035e-19,0.015827752623318998,-0.16076798159908492,0.5
0.0,8.910559117850103e-07,5.204170427930421e-18,-0.010703801724167227,-0.10272212314376765,8.673617379884035e-19,0.004059268618041338,0.06474321871068485,0.5
0.0,-1.3154217352560893e-06,-1.951563910473908e-18,-0.08929577930209544,0.0333294475012614,0.0,0.009532149981241675,0.011467358613153927,0.5
0.0,8.66599148138629e-07,-2.168404344971009e-19,-0.02285248949270074,0.005116938001786667,-2.168404344971009e-19,0.00679034360723259,-0.03319671934392924,0.5
