fpr,tpr
0.0,0.0
0.0,0.16025641025641027
0.0,0.23076923076923078
0.0,0.28846153846153844
0.0,0.2980769230769231
0.0,0.30448717948717946
0.0,0.4326923076923077
0.0,0.4583333333333333
0.0,0.49038461538461536
0.0,0.5
0.0,0.5160256410256411
0.0,0.5705128205128205
0.0,0.5865384615384616
0.0,0.6089743589743589
0.0,0.6153846153846154
0.0,0.6378205128205128
0.0,0.6858974358974359
0.0,0.6987179487179487
0.0,0.7083333333333334
0.0005770340450086555,0.7435897435897436
0.0005770340450086555,0.7692307692307693
0.0015868436237738027,0.7980769230769231
0.0015868436237738027,0.8461538461538461
0.0015868436237738027,0.8525641025641025
0.0015868436237738027,0.8685897435897436
0.0015868436237738027,0.8782051282051282
0.0015868436237738027,0.8974358974358975
0.002019619157530294,0.9262820512820513
0.002019619157530294,0.9423076923076923
0.002308136180034622,0.9647435897435898
0.002308136180034622,0.9807692307692307
0.002740911713791114,0.9807692307692307
0.002740911713791114,1.0
0.0028851702250432777,1.0
0.003462204270051933,1.0
0.0051933064050779,1.0
0.006058857472590883,1.0
0.008078476630121177,1.0
0.009953837276399308,1.0
0.011107905366416619,1.0
0.01154068090017311,1.0
0.015435660703981535,1.0
0.017743796884016158,1.0
0.01860934795152914,1.0
0.01889786497403347,1.0
0.019474899019042122,1.0
0.020340450086555106,1.0
0.021061742642815927,1.0
0.02380265435660704,1.0
0.02452394691286786,1.0
0.026255049047893827,1.0
0.026687824581650317,1.0
0.028130409694171955,1.0
0.02856318522792845,1.0
0.030582804385458743,1.0
0.031159838430467397,1.0
0.03159261396422389,1.0
0.032458165031736874,1.0
0.034045008655510675,1.0
0.03447778418926717,1.0
0.03866128101557992,1.0
0.038949798038084245,1.0
0.04068090017311021,1.0
0.041113675706866706,1.0
0.04241200230813618,1.0
0.04270051933064051,1.0
0.042844777841892674,1.0
0.043710328909405655,1.0
0.04486439699942297,1.0
0.047749567224466244,1.0
0.04948066935949221,1.0
0.05222158107328333,1.0
0.05467397576457011,1.0
0.05727062896710906,1.0
0.059001731102135024,1.0
0.059578765147143685,1.0
0.060444316214656665,1.0
0.06275245239469128,1.0
0.06361800346220427,1.0
0.06491633006347375,1.0
0.06635891517599539,1.0
0.06664743219849971,1.0
0.0670802077322562,1.0
0.06780150028851702,1.0
0.07169648009232545,1.0
0.07212925562608194,1.0
0.0727062896710906,1.0
0.08366993652625505,1.0
0.0846797461050202,1.0
0.08843046739757646,1.0
0.09073860357761108,1.0
0.09275822273514138,1.0
0.0930467397576457,1.0
0.09939411425274092,1.0
0.10242354298903636,1.0
0.10429890363531448,1.0
0.10718407386035776,1.0
0.10949221004039238,1.0
0.11006924408540104,1.0
0.11526255049047894,1.0
0.11612810155799193,1.0
0.11684939411425274,1.0
0.11771494518176573,1.0
0.11973456433929602,1.0
0.120600115406809,1.0
0.12074437391806117,1.0
0.12233121754183497,1.0
0.12348528563185228,1.0
0.12377380265435661,1.0
0.12420657818811309,1.0
0.1257934218118869,1.0
0.1266589728793999,1.0
0.1273802654356607,1.0
0.12766878245816504,1.0
0.12911136757068667,1.0
0.12968840161569534,1.0
0.13069821119446048,1.0
0.13603577611079054,1.0
0.13661281015579918,1.0
0.1481534910559723,1.0
0.15305828043854589,1.0
0.17830351990767454,1.0
0.31491633006347375,1.0
0.3229948066935949,1.0
0.9994229659549914,1.0
1.0,1.0
