fpr,tpr
0.0,0.0
0.00014425851125216387,0.0
0.00043277553375649163,0.0
0.00043277553375649163,0.009615384615384616
0.0005770340450086555,0.009615384615384616
0.0005770340450086555,0.019230769230769232
0.0005770340450086555,0.02564102564102564
0.0008655510675129833,0.02564102564102564
0.0008655510675129833,0.028846153846153848
0.001009809578765147,0.028846153846153848
0.001009809578765147,0.035256410256410256
0.001009809578765147,0.038461538461538464
0.001154068090017311,0.038461538461538464
0.001154068090017311,0.041666666666666664
0.0014425851125216388,0.041666666666666664
0.0017311021350259665,0.041666666666666664
0.0017311021350259665,0.05448717948717949
0.002019619157530294,0.05448717948717949
0.002019619157530294,0.057692307692307696
0.0024523946912867857,0.057692307692307696
0.0024523946912867857,0.0641025641025641
0.002740911713791114,0.0641025641025641
0.002740911713791114,0.0673076923076923
0.0030294287362954415,0.0673076923076923
0.0030294287362954415,0.07371794871794872
0.0031736872475476054,0.07371794871794872
0.0031736872475476054,0.08974358974358974
0.003317945758799769,0.08974358974358974
0.003317945758799769,0.09294871794871795
0.003462204270051933,0.09294871794871795
0.003462204270051933,0.09615384615384616
0.003462204270051933,0.10256410256410256
0.003462204270051933,0.10576923076923077
0.003606462781304097,0.10576923076923077
0.003606462781304097,0.11217948717948718
0.0038949798038084246,0.11217948717948718
0.004183496826312753,0.11217948717948718
0.004183496826312753,0.11538461538461539
0.004616272360069244,0.11538461538461539
0.004616272360069244,0.11858974358974358
0.0049047893825735715,0.11858974358974358
0.0049047893825735715,0.125
0.0051933064050779,0.125
0.0051933064050779,0.13141025641025642
0.0051933064050779,0.1346153846153846
0.005337564916330063,0.1346153846153846
0.005626081938834391,0.1346153846153846
0.006347374495095211,0.1346153846153846
0.006491633006347374,0.13782051282051283
0.006635891517599538,0.13782051282051283
0.006635891517599538,0.14423076923076922
0.006780150028851702,0.14423076923076922
0.00706866705135603,0.14423076923076922
0.00706866705135603,0.14743589743589744
0.007212925562608194,0.14743589743589744
0.007212925562608194,0.15064102564102563
0.007357184073860358,0.15064102564102563
0.007357184073860358,0.15705128205128205
0.008078476630121177,0.15705128205128205
0.008078476630121177,0.16666666666666666
0.008366993652625505,0.16666666666666666
0.008366993652625505,0.16987179487179488
0.008511252163877669,0.16987179487179488
0.008799769186381997,0.16987179487179488
0.00894402769763416,0.16987179487179488
0.00894402769763416,0.17307692307692307
0.009232544720138488,0.17307692307692307
0.010098095787651471,0.17307692307692307
0.0103866128101558,0.17307692307692307
0.0103866128101558,0.18269230769230768
0.010675129832660127,0.18269230769230768
0.010675129832660127,0.1858974358974359
0.01081938834391229,0.1858974358974359
0.011107905366416619,0.1858974358974359
0.01154068090017311,0.1858974358974359
0.01154068090017311,0.1891025641025641
0.011684939411425274,0.1955128205128205
0.01226197345643393,0.1955128205128205
0.012694748990190421,0.1955128205128205
0.01413733410271206,0.1955128205128205
0.01413733410271206,0.20512820512820512
0.014281592613964224,0.20512820512820512
0.014281592613964224,0.21474358974358973
0.014425851125216388,0.21474358974358973
0.014425851125216388,0.21794871794871795
0.014570109636468551,0.22115384615384615
0.014714368147720716,0.22115384615384615
0.015002885170225043,0.22115384615384615
0.015579919215233698,0.22115384615384615
0.015579919215233698,0.22756410256410256
0.015868436237738027,0.22756410256410256
0.01673398730525101,0.22756410256410256
0.016878245816503174,0.22756410256410256
0.016878245816503174,0.23076923076923078
0.017311021350259664,0.23076923076923078
0.018032313906520485,0.23076923076923078
0.01832083092902481,0.23076923076923078
0.018465089440276975,0.23076923076923078
0.018465089440276975,0.23397435897435898
0.019042123485285632,0.23397435897435898
0.019042123485285632,0.23717948717948717
0.019474899019042122,0.23717948717948717
0.019474899019042122,0.2403846153846154
0.019619157530294286,0.2403846153846154
0.019619157530294286,0.24358974358974358
0.019763416041546453,0.24358974358974358
0.019763416041546453,0.25
0.020196191575302943,0.25
0.020196191575302943,0.2532051282051282
0.020340450086555106,0.2564102564102564
0.020340450086555106,0.25961538461538464
0.02048470859780727,0.25961538461538464
0.02048470859780727,0.266025641025641
0.020628967109059433,0.266025641025641
0.020628967109059433,0.2724358974358974
0.0207732256203116,0.2724358974358974
0.0207732256203116,0.27564102564102566
0.020917484131563763,0.27564102564102566
0.020917484131563763,0.28205128205128205
0.021061742642815927,0.28205128205128205
0.021061742642815927,0.2916666666666667
0.021061742642815927,0.2948717948717949
0.021350259665320254,0.2948717948717949
0.021350259665320254,0.30128205128205127
0.02163877668782458,0.30128205128205127
0.02163877668782458,0.3076923076923077
0.02192729371032891,0.3076923076923077
0.022215810732833238,0.3076923076923077
0.022215810732833238,0.3173076923076923
0.022504327755337564,0.3173076923076923
0.022504327755337564,0.32051282051282054
0.022648586266589728,0.32051282051282054
0.022648586266589728,0.3301282051282051
0.02308136180034622,0.3301282051282051
0.02308136180034622,0.33974358974358976
0.023225620311598385,0.33974358974358976
0.023225620311598385,0.34615384615384615
0.02351413733410271,0.34615384615384615
0.02351413733410271,0.34935897435897434
0.02380265435660704,0.34935897435897434
0.02380265435660704,0.3525641025641026
0.023946912867859205,0.3525641025641026
0.023946912867859205,0.358974358974359
0.023946912867859205,0.3717948717948718
0.023946912867859205,0.3782051282051282
0.023946912867859205,0.38461538461538464
0.02409117137911137,0.38461538461538464
0.02409117137911137,0.38782051282051283
0.024379688401615696,0.38782051282051283
0.024668205424120022,0.38782051282051283
0.024812463935372186,0.391025641025641
0.024812463935372186,0.3942307692307692
0.02495672244662435,0.3942307692307692
0.02495672244662435,0.3974358974358974
0.025100980957876516,0.3974358974358974
0.025100980957876516,0.40384615384615385
0.025389497980380843,0.40384615384615385
0.025389497980380843,0.41025641025641024
0.025966532025389497,0.41025641025641024
0.02639930755914599,0.41025641025641024
0.02639930755914599,0.41346153846153844
0.027264858626658974,0.41346153846153844
0.0275533756491633,0.41346153846153844
0.027697634160415464,0.41346153846153844
0.027697634160415464,0.4166666666666667
0.028130409694171955,0.4166666666666667
0.028130409694171955,0.4198717948717949
0.028418926716676285,0.4198717948717949
0.028418926716676285,0.4230769230769231
0.02856318522792845,0.4230769230769231
0.02856318522792845,0.42628205128205127
0.02856318522792845,0.4326923076923077
0.02928447778418927,0.4326923076923077
0.029572994806693596,0.4326923076923077
0.029572994806693596,0.4358974358974359
0.029861511829197922,0.4358974358974359
0.029861511829197922,0.4423076923076923
0.030005770340450086,0.4423076923076923
0.030005770340450086,0.44871794871794873
0.03015002885170225,0.44871794871794873
0.03015002885170225,0.4519230769230769
0.03043854587420658,0.4519230769230769
0.03043854587420658,0.4583333333333333
0.030727062896710906,0.4583333333333333
0.030727062896710906,0.46153846153846156
0.031015579919215233,0.46153846153846156
0.031015579919215233,0.46794871794871795
0.03144835545297173,0.46794871794871795
0.03144835545297173,0.47115384615384615
0.03202538949798038,0.47115384615384615
0.032458165031736874,0.47115384615384615
0.032458165031736874,0.47435897435897434
0.03289094056549336,0.47435897435897434
0.03289094056549336,0.4807692307692308
0.03303519907674553,0.4807692307692308
0.03303519907674553,0.48717948717948717
0.034766301211771496,0.48717948717948717
0.034766301211771496,0.49038461538461536
0.03505481823427582,0.49038461538461536
0.03534333525678015,0.49038461538461536
0.03534333525678015,0.4935897435897436
0.0363531448355453,0.4935897435897436
0.0363531448355453,0.4967948717948718
0.03664166185804962,0.4967948717948718
0.03664166185804962,0.5096153846153846
0.03678592036930179,0.5096153846153846
0.03678592036930179,0.5128205128205128
0.0379399884593191,0.5128205128205128
0.0379399884593191,0.5160256410256411
0.038228505481823424,0.5160256410256411
0.038228505481823424,0.5192307692307693
0.04010386612810156,0.5192307692307693
0.04010386612810156,0.5224358974358975
0.04053664166185805,0.5224358974358975
0.04053664166185805,0.5256410256410257
0.04096941719561454,0.5256410256410257
0.041257934218118866,0.5256410256410257
0.04241200230813618,0.5256410256410257
0.04241200230813618,0.5288461538461539
0.04342181188690133,0.5288461538461539
0.043710328909405655,0.5288461538461539
0.04428736295441431,0.5288461538461539
0.04428736295441431,0.532051282051282
0.044575879976918635,0.532051282051282
0.04486439699942297,0.532051282051282
0.04486439699942297,0.5352564102564102
0.045297172533179456,0.5352564102564102
0.045874206578188116,0.5352564102564102
0.045874206578188116,0.5384615384615384
0.04645124062319677,0.5384615384615384
0.04760530871321408,0.5384615384615384
0.04760530871321408,0.5416666666666666
0.04789382573571841,0.5416666666666666
0.04803808424697057,0.5416666666666666
0.0483266012694749,0.5416666666666666
0.048470859780727064,0.5416666666666666
0.048470859780727064,0.5448717948717948
0.04890363531448355,0.5448717948717948
0.049192152336987885,0.5448717948717948
0.04976918638199654,0.5448717948717948
0.04976918638199654,0.5480769230769231
0.050057703404500865,0.5480769230769231
0.050923254472013846,0.5480769230769231
0.050923254472013846,0.5544871794871795
0.05222158107328333,0.5544871794871795
0.052510098095787654,0.5544871794871795
0.05294287362954414,0.5544871794871795
0.05294287362954414,0.5576923076923077
0.05308713214079631,0.5576923076923077
0.05308713214079631,0.5608974358974359
0.053375649163300634,0.5608974358974359
0.05395268320830929,0.5608974358974359
0.05452971725331795,0.5608974358974359
0.054818234275822275,0.5608974358974359
0.054818234275822275,0.5641025641025641
0.054962492787074435,0.5641025641025641
0.054962492787074435,0.5673076923076923
0.0551067512983266,0.5673076923076923
0.0551067512983266,0.5705128205128205
0.05525100980957876,0.5705128205128205
0.05525100980957876,0.5737179487179487
0.05539526832083093,0.5737179487179487
0.05539526832083093,0.5769230769230769
0.055683785343335256,0.5769230769230769
0.055683785343335256,0.5801282051282052
0.05582804385458742,0.5801282051282052
0.05582804385458742,0.5897435897435898
0.05611656087709175,0.5897435897435898
0.05626081938834391,0.5897435897435898
0.05626081938834391,0.5961538461538461
0.05626081938834391,0.5993589743589743
0.05654933641084824,0.5993589743589743
0.05654933641084824,0.6025641025641025
0.0571263704558569,0.6025641025641025
0.0571263704558569,0.6089743589743589
0.05727062896710906,0.6089743589743589
0.05727062896710906,0.6153846153846154
0.05741488747836122,0.6153846153846154
0.05741488747836122,0.6217948717948718
0.05770340450086555,0.6217948717948718
0.05799192152336988,0.6217948717948718
0.05799192152336988,0.625
0.05799192152336988,0.6378205128205128
0.05799192152336988,0.6410256410256411
0.058280438545874204,0.6410256410256411
0.058280438545874204,0.6474358974358975
0.058280438545874204,0.657051282051282
0.05842469705712637,0.657051282051282
0.05842469705712637,0.6666666666666666
0.058857472590882864,0.6666666666666666
0.058857472590882864,0.6730769230769231
0.05914598961338719,0.6730769230769231
0.05914598961338719,0.6762820512820513
0.05929024812463935,0.6762820512820513
0.05929024812463935,0.6826923076923077
0.059723023658395845,0.6826923076923077
0.059723023658395845,0.6891025641025641
0.05986728216964801,0.6891025641025641
0.05986728216964801,0.6923076923076923
0.06001154068090017,0.6923076923076923
0.06001154068090017,0.6955128205128205
0.0603000577034045,0.6955128205128205
0.0603000577034045,0.6987179487179487
0.060444316214656665,0.6987179487179487
0.060444316214656665,0.7019230769230769
0.06087709174841316,0.7019230769230769
0.06087709174841316,0.7051282051282052
0.06087709174841316,0.7115384615384616
0.06275245239469128,0.7115384615384616
0.06275245239469128,0.7147435897435898
0.06289671090594345,0.7147435897435898
0.06289671090594345,0.717948717948718
0.06304096941719561,0.717948717948718
0.06304096941719561,0.7211538461538461
0.06332948643969995,0.7211538461538461
0.06332948643969995,0.7243589743589743
0.06347374495095211,0.7243589743589743
0.06376226197345643,0.7243589743589743
0.0639065204847086,0.7243589743589743
0.06448355452971725,0.7243589743589743
0.06448355452971725,0.7275641025641025
0.06520484708597807,0.7275641025641025
0.06563762261973456,0.7275641025641025
0.06722446624350836,0.7275641025641025
0.06722446624350836,0.7307692307692307
0.06837853433352568,0.7307692307692307
0.06837853433352568,0.7339743589743589
0.06852279284477784,0.7339743589743589
0.06881130986728216,0.7339743589743589
0.06895556837853434,0.7339743589743589
0.06895556837853434,0.7371794871794872
0.06938834391229083,0.7371794871794872
0.06967686093479515,0.7371794871794872
0.07039815349105598,0.7371794871794872
0.07039815349105598,0.7403846153846154
0.0706866705135603,0.7403846153846154
0.0738603577611079,0.7403846153846154
0.0738603577611079,0.7467948717948718
0.07414887478361223,0.7467948717948718
0.07414887478361223,0.75
0.0742931332948644,0.75
0.0742931332948644,0.7532051282051282
0.07458165031736873,0.7532051282051282
0.07515868436237738,0.7532051282051282
0.07515868436237738,0.7596153846153846
0.07573571840738604,0.7596153846153846
0.07645701096364685,0.7596153846153846
0.07703404500865552,0.7596153846153846
0.07703404500865552,0.7660256410256411
0.07732256203115984,0.7660256410256411
0.077466820542412,0.7660256410256411
0.077466820542412,0.7692307692307693
0.07905366416618581,0.7692307692307693
0.07905366416618581,0.7756410256410257
0.07948643969994229,0.7756410256410257
0.08006347374495096,0.7756410256410257
0.08078476630121177,0.7756410256410257
0.08078476630121177,0.782051282051282
0.0810732833237161,0.782051282051282
0.08251586843623773,0.782051282051282
0.08251586843623773,0.7852564102564102
0.0826601269474899,0.7852564102564102
0.0826601269474899,0.7916666666666666
0.08381419503750721,0.7916666666666666
0.08410271206001155,0.7916666666666666
0.08410271206001155,0.7948717948717948
0.08727639930755915,0.7948717948717948
0.0878534333525678,0.7948717948717948
0.0882862088863243,0.7948717948717948
0.08857472590882862,0.7948717948717948
0.08871898442008079,0.7948717948717948
0.08900750144258511,0.7948717948717948
0.08972879399884594,0.7948717948717948
0.08972879399884594,0.7980769230769231
0.09001731102135026,0.7980769230769231
0.09073860357761108,0.7980769230769231
0.09073860357761108,0.8044871794871795
0.0914598961338719,0.8044871794871795
0.0914598961338719,0.8076923076923077
0.09203693017888055,0.8076923076923077
0.09203693017888055,0.8108974358974359
0.09477784189267167,0.8108974358974359
0.095066358915176,0.8108974358974359
0.09578765147143682,0.8108974358974359
0.09578765147143682,0.8141025641025641
0.09593190998268898,0.8141025641025641
0.09593190998268898,0.8173076923076923
0.09737449509521062,0.8173076923076923
0.09737449509521062,0.8205128205128205
0.09910559723023658,0.8205128205128205
0.09953837276399308,0.8205128205128205
0.0998268897864974,0.8205128205128205
0.10040392383150606,0.8205128205128205
0.10054818234275822,0.8205128205128205
0.10098095787651472,0.8205128205128205
0.10098095787651472,0.8237179487179487
0.10112521638776688,0.8237179487179487
0.10112521638776688,0.8269230769230769
0.10126947489901904,0.8269230769230769
0.10126947489901904,0.8301282051282052
0.10184650894402769,0.8301282051282052
0.10213502596653203,0.8301282051282052
0.10213502596653203,0.8333333333333334
0.10271206001154068,0.8333333333333334
0.10300057703404501,0.8333333333333334
0.10429890363531448,0.8333333333333334
0.10458742065781881,0.8333333333333334
0.10516445470282747,0.8333333333333334
0.1054529717253318,0.8333333333333334
0.10588574725908828,0.8333333333333334
0.10588574725908828,0.8365384615384616
0.10660703981534911,0.8365384615384616
0.10660703981534911,0.8397435897435898
0.10877091748413156,0.8397435897435898
0.1090594345066359,0.8397435897435898
0.10920369301788806,0.8397435897435898
0.10949221004039238,0.8397435897435898
0.1122331217541835,0.8397435897435898
0.11252163877668782,0.8397435897435898
0.11266589728793999,0.8397435897435898
0.11295441431044431,0.8397435897435898
0.11454125793421811,0.8397435897435898
0.11482977495672245,0.8397435897435898
0.11569532602423543,0.8397435897435898
0.11598384304673975,0.8397435897435898
0.11641661858049625,0.8397435897435898
0.11670513560300058,0.8397435897435898
0.1190132717830352,0.8397435897435898
0.11930178880553953,0.8397435897435898
0.12261973456433929,0.8397435897435898
0.12319676860934795,0.8397435897435898
0.12507212925562608,0.8397435897435898
0.1253606462781304,0.8397435897435898
0.12608193883439123,0.8397435897435898
0.12637045585689555,0.8397435897435898
0.12709174841315637,0.8397435897435898
0.1273802654356607,0.8397435897435898
0.13170802077322563,0.8397435897435898
0.13199653779572995,0.8397435897435898
0.13286208886324294,0.8397435897435898
0.13315060588574726,0.8397435897435898
0.13343912290825158,0.8397435897435898
0.13372763993075593,0.8397435897435898
0.13718984420080785,0.8397435897435898
0.13776687824581652,0.8397435897435898
0.1425274091171379,0.8397435897435898
0.1429601846508944,0.8397435897435898
0.14411425274091172,0.8397435897435898
0.1449798038084247,0.8397435897435898
0.146133871898442,0.8397435897435898
0.14671090594345065,0.8397435897435898
0.14829774956722447,0.8397435897435898
0.1485862665897288,0.8397435897435898
0.14959607616849394,0.8397435897435898
0.14988459319099826,0.8397435897435898
0.15046162723600692,0.8397435897435898
0.15075014425851124,0.8397435897435898
0.15204847085978074,0.8397435897435898
0.15233698788228506,0.8397435897435898
0.15262550490478938,0.8397435897435898
0.1529140219272937,0.8397435897435898
0.15435660703981535,0.8397435897435898
0.15464512406231967,0.8397435897435898
0.15594345066358914,0.8397435897435898
0.15680900173110213,0.8397435897435898
0.1569532602423543,0.8397435897435898
0.15724177726485863,0.8397435897435898
0.15882862088863242,0.8397435897435898
0.15911713791113677,0.8397435897435898
0.16027120600115408,0.8397435897435898
0.16070398153491056,0.8397435897435898
0.16113675706866706,0.8397435897435898
0.16142527409117138,0.8397435897435898
0.1617137911136757,0.8397435897435898
0.16200230813618002,0.8397435897435898
0.16301211771494517,0.8397435897435898
0.16330063473744952,0.8397435897435898
0.1653202538949798,0.8397435897435898
0.16560877091748413,0.8397435897435898
0.17354298903635315,0.8397435897435898
0.17354298903635315,0.842948717948718
0.1736872475476053,0.842948717948718
0.17397576457010963,0.842948717948718
0.17700519330640507,0.842948717948718
0.1772937103289094,0.842948717948718
0.17801500288517022,0.842948717948718
0.17830351990767454,0.842948717948718
0.18118869013271782,0.842948717948718
0.1817657241777265,0.842948717948718
0.1817657241777265,0.8461538461538461
0.18190998268897865,0.8461538461538461
0.18190998268897865,0.8493589743589743
0.18219849971148297,0.8493589743589743
0.18234275822273513,0.8493589743589743
0.18263127524523948,0.8493589743589743
0.1829197922677438,0.8493589743589743
0.1829197922677438,0.8525641025641025
0.18320830929024812,0.8525641025641025
0.18320830929024812,0.8557692307692307
0.18465089440276977,0.8557692307692307
0.18623773802654356,0.8557692307692307
0.18681477207155223,0.8557692307692307
0.18710328909405655,0.8557692307692307
0.18710328909405655,0.8589743589743589
0.1876803231390652,0.8589743589743589
0.188401615695326,0.8589743589743589
0.18998845931909983,0.8589743589743589
0.1904212348528563,0.8589743589743589
0.1904212348528563,0.8621794871794872
0.19099826889786498,0.8621794871794872
0.19099826889786498,0.8653846153846154
0.1924408540103866,0.8653846153846154
0.19272937103289095,0.8653846153846154
0.19345066358915175,0.8653846153846154
0.1937391806116561,0.8653846153846154
0.19402769763416042,0.8653846153846154
0.19460473167916906,0.8653846153846154
0.1948932487016734,0.8653846153846154
0.1948932487016734,0.8717948717948718
0.19547028274668204,0.8717948717948718
0.19547028274668204,0.8782051282051282
0.1956145412579342,0.8782051282051282
0.1956145412579342,0.8846153846153846
0.1956145412579342,0.8878205128205128
0.19590305828043855,0.8878205128205128
0.19590305828043855,0.8910256410256411
0.1960473167916907,0.8910256410256411
0.1960473167916907,0.8942307692307693
0.19633583381419503,0.8942307692307693
0.19633583381419503,0.8974358974358975
0.19676860934795154,0.8974358974358975
0.19748990190421234,0.8974358974358975
0.1977784189267167,0.8974358974358975
0.1977784189267167,0.9038461538461539
0.19792267743796885,0.9038461538461539
0.19821119446047317,0.9038461538461539
0.198932487016734,0.9038461538461539
0.1996537795729948,0.9038461538461539
0.20037507212925562,0.9038461538461539
0.2021061742642816,0.9038461538461539
0.2021061742642816,0.907051282051282
0.20239469128678592,0.907051282051282
0.20311598384304674,0.907051282051282
0.20311598384304674,0.9102564102564102
0.2032602423542989,0.9102564102564102
0.2032602423542989,0.9166666666666666
0.20383727639930757,0.9166666666666666
0.20398153491055973,0.9166666666666666
0.20455856895556837,0.9166666666666666
0.20470282746682053,0.9166666666666666
0.20470282746682053,0.9230769230769231
0.20484708597807272,0.9230769230769231
0.20600115406809003,0.9230769230769231
0.20628967109059435,0.9230769230769231
0.20744373918061165,0.9230769230769231
0.20744373918061165,0.9262820512820513
0.20946335833814195,0.9262820512820513
0.20975187536064627,0.9262820512820513
0.20975187536064627,0.9294871794871795
0.21032890940565493,0.9294871794871795
0.21076168493941141,0.9294871794871795
0.21133871898442008,0.9294871794871795
0.21133871898442008,0.9326923076923077
0.21148297749567224,0.9326923076923077
0.21177149451817656,0.9326923076923077
0.21220427005193307,0.9326923076923077
0.21350259665320254,0.9326923076923077
0.21393537218695904,0.9326923076923077
0.21624350836699366,0.9326923076923077
0.21667628390075014,0.9326923076923077
0.21667628390075014,0.9358974358974359
0.2168205424120023,0.9358974358974359
0.21710905943450665,0.9358974358974359
0.2172533179457588,0.9358974358974359
0.21754183496826313,0.9358974358974359
0.21768609347951529,0.9358974358974359
0.22028274668205425,0.9358974358974359
0.2204270051933064,0.9358974358974359
0.2204270051933064,0.9391025641025641
0.2208597807270629,0.9391025641025641
0.2212925562608194,0.9391025641025641
0.22215810732833238,0.9391025641025641
0.22259088286208886,0.9391025641025641
0.22259088286208886,0.9423076923076923
0.2233121754183497,0.9423076923076923
0.2233121754183497,0.9487179487179487
0.223600692440854,0.9487179487179487
0.2240334679746105,0.9487179487179487
0.22518753606462782,0.9487179487179487
0.22547605308713214,0.9487179487179487
0.22547605308713214,0.9519230769230769
0.22619734564339297,0.9519230769230769
0.22619734564339297,0.9551282051282052
0.22634160415464513,0.9551282051282052
0.22634160415464513,0.9583333333333334
0.22720715522215812,0.9583333333333334
0.22720715522215812,0.9615384615384616
0.22792844777841892,0.9615384615384616
0.22807270628967108,0.9647435897435898
0.22807270628967108,0.967948717948718
0.22864974033467975,0.967948717948718
0.22937103289094057,0.967948717948718
0.2296595499134449,0.967948717948718
0.2299480669359492,0.967948717948718
0.23110213502596652,0.967948717948718
0.23110213502596652,0.9711538461538461
0.23384304673975764,0.9711538461538461
0.23427582227351415,0.9711538461538461
0.2348528563185228,0.9711538461538461
0.23542989036353146,0.9711538461538461
0.23571840738603578,0.9711538461538461
